DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_NOx
603035_2023,0.0001,0.0001,0.0001,459865.732597,127.1789798424994,262.9359227123327
603035_2024,0.0001,0.0001,0.0001,566709.751986,180.39408813958667,407.00809927916805
603036_2019,0.0001,0.0001,0.0001,29885.904024,64.32509748527592,101.40348162807484
603036_2020,0.0001,0.0001,0.0001,29071.819462,56.39046815364861,75.77252929391452
603036_2021,0.0001,0.0001,0.0001,26976.377704000002,15.577010863152662,24.161150064701943
603036_2022,0.0001,0.0001,0.0001,30693.375076999997,18.642693543041975,39.74911653288344
603036_2023,0.0001,0.0001,0.0001,37970.607424,10.501028395643138,21.710329757765194
603036_2024,0.0001,0.0001,0.0001,40833.454954,12.998036201426924,29.326382384610174
603037_2019,0.0001,0.0001,0.0001,49369.245163,2.079563685337875,6.1047762956171425
603037_2020,0.0001,0.0001,0.0001,49439.794388999995,1.641515053559493,5.4767262642300105
603037_2021,0.0001,0.0001,0.0001,54840.089866999995,1.0499993670457513,4.724189459885076
603037_2022,0.0001,0.0001,0.0001,64201.930792,74.45261263025444,149.43107922877562
603037_2023,0.0001,0.0001,0.0001,73944.360191,1.6485525858070424,5.461781528516101
603037_2024,0.0001,0.0001,0.0001,74848.447469,74.45261263025444,149.43107922877562
603038_2019,0.0001,0.0001,0.0001,91027.673413,31.09175634405142,58.49413582075082
603038_2020,0.0001,0.0001,0.0001,86578.312963,23.845701049669504,61.89007381170734
603038_2021,0.0001,0.0001,0.0001,115903.82246400001,30.643822533316293,60.809052414489855
603038_2022,0.0001,0.0001,0.0001,77275.91319400001,14.433228828333075,35.085426725491025
603038_2023,0.0001,0.0001,0.0001,79279.423639,12.25737166794979,34.139029218542674
603038_2024,0.0001,0.0001,0.0001,105444.44917,14.196380155579634,34.41144098865972
603040_2019,0.0001,0.0001,0.0001,33565.403242,23.019445680615945,33.459525084512386
603040_2020,0.0001,0.0001,0.0001,37608.718776999995,17.818501214331345,29.513247449284822
603040_2021,0.0001,0.0001,0.0001,43205.857187,9.911912666304541,20.233490324640858
603040_2022,0.0001,0.0001,0.0001,52680.523471,12.13978969364929,25.781690812983687
603040_2023,0.0001,0.0001,0.0001,58330.360315,7.403012596654992,20.59659698154445
603040_2024,0.0001,0.0001,0.0001,68028.212388,10.19359636679818,26.0607562744521
603041_2019,0.0001,0.0001,0.0001,33859.720350999996,72.87816392146532,114.88672143854481
603041_2020,0.0001,0.0001,0.0001,38954.911660000005,75.56065447718984,101.53173208706143
603041_2021,0.0001,0.0001,0.0001,49495.574070999995,28.580304718510252,44.33026575286581
603041_2022,0.0001,0.0001,0.0001,49678.741904,30.174119287850857,64.33590624019888
603041_2023,0.0001,0.0001,0.0001,50100.615354,13.855664161406446,28.645864635675988
603041_2024,0.0001,0.0001,0.0001,60117.090859,19.136370512611002,43.175792897453256
603042_2019,0.0001,0.0001,0.0001,115354.965606,248.28492395805554,391.401750007012
603042_2020,0.0001,0.0001,0.0001,116158.42544,225.31193821955773,302.75427741603994
603042_2021,0.0001,0.0001,0.0001,118425.57783,68.38266177076527,106.06680366228002
603042_2022,0.0001,0.0001,0.0001,109418.37719300001,66.4590736231751,141.70106138450294
603042_2023,0.0001,0.0001,0.0001,94037.474109,26.00669973082935,53.76749836251716
603042_2024,0.0001,0.0001,0.0001,90559.994805,28.82690412071336,65.03973370344421
603043_2019,0.0001,0.0001,0.0001,302869.972572,103.4494131077426,194.6234221682684
603043_2020,0.0001,0.0001,0.0001,328748.622316,90.54509264448508,235.00430771074895
603043_2021,0.0001,0.0001,0.0001,388992.438228,102.84574736578041,204.08525846844856
603043_2022,0.0001,0.0001,0.0001,411234.708155,76.80846980161908,186.71206361196667
603043_2023,0.0001,0.0001,0.0001,490054.941832,75.76727080033203,211.0257518277911
603043_2024,0.0001,0.0001,0.0001,512368.935196,68.9821440692908,167.2098770177448
603045_2019,0.0001,0.0001,0.0001,156377.913633,107.24533420824751,155.88463770695608
603045_2020,0.0001,0.0001,0.0001,230455.044298,109.18647643971309,180.8484034947316
603045_2021,0.0001,0.0001,0.0001,293112.37160199997,67.2432956522061,137.26579498638142
603045_2022,0.0001,0.0001,0.0001,219280.059552,50.53127098172386,107.31500608444856
603045_2023,0.0001,0.0001,0.0001,279163.176462,35.43006593324536,98.57321995998366
603045_2024,0.0001,0.0001,0.0001,385066.588237,57.69978714772811,147.51418791138772
603048_2021,0.0001,0.0001,0.0001,59558.847954,13.663473840379806,27.891666831380665
603048_2022,0.0001,0.0001,0.0001,51807.206562,11.938541055392939,25.354292126598413
603048_2023,0.0001,0.0001,0.0001,61250.334433,7.773601858588672,21.62764718902146
603048_2024,0.0001,0.0001,0.0001,64473.066249,9.660880255440517,24.69882430834203
603050_2019,0.0001,0.0001,0.0001,142764.929241,742.0567920456576,1152.109117511073
