DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,绿色TFP_简单,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
688181_2022,0.8425652251525471,A级,765,3.96,0.00019825950295807964,3.245371779421602e-05,-3.077592314711379,-1.5387799304967924,0.2667462346208341,53.02299599318658,0.00019840771163138666,471233497.24,5.108992004998865
300963_2023,0.8425646362546945,A级,766,3.97,0.00024324607243532133,2.1267524107574514e-05,-3.0775888356935712,-1.5387837840847318,12.953476721414615,72.26686018641331,0.00024325145908835204,446234641.78999996,10.437441926001167
600420_2019,0.8425227886868282,A级,767,3.97,0.0002957928655370964,1.4554265765183316e-06,-3.0781166288600135,-1.5390575867167184,11.038398187615647,692.3443093075655,0.0002958009184076241,4124205872.19,202.2344813800022
688372_2022,0.8425139198172777,A级,768,3.98,0.0010306752974744036,4.583148180267416e-06,-3.078235811778428,-1.539115614315124,4.556027107810295,41.60177649261961,0.001030934059006605,71120682.10000001,223.88369183000003
688270_2023,0.8425108172910444,A级,769,3.98,0.0004798838374930085,3.314394086370629e-05,-3.0783049722408133,-1.5391359141499747,2.369811317299249,15.936295181610904,0.0004799954899102542,58513644.169999994,13.478780035999508
688298_2021,0.8424714735844159,A级,770,3.99,0.0005462719281280609,7.688353418770308e-07,-3.0787874371612345,-1.5393933341629462,74.64162642515097,577.1377820658021,0.0005462764431658774,1861557805.99,709.5187523000003
605507_2022,0.8424489977958298,A级,771,3.99,0.000553636718482466,1.3411277218813482e-06,-3.079082121806115,-1.5395403903391967,22.188420300208808,324.683582406338,0.0005536514770390099,1033335494.38,411.8143121000007
300402_2024,0.8424102482392256,A级,772,4.0,0.0006476860819912309,3.6428723146811585e-06,-3.079591487257746,-1.5397939221927157,1.837392487185888,86.01485612707579,0.0006479193541970937,263348965.56,176.79543820999888
2412_2024,0.8424003551603387,A级,773,4.0,0.0008152701076304392,4.549456049532772e-06,-3.0797218534165873,-1.5398586519802688,2.1435335384103182,155.97351894407504,0.0008155845695607165,123206953.45,178.2016654600034
600420_2021,0.8423178897222245,A级,774,4.01,0.00024276342593937327,1.6421987360330461e-06,-3.08079806428562,-1.540398211043442,11.271603464084949,791.4272570941664,0.0002427687290653455,5744254191.52,146.82828690000048
603718_2023,0.842317484218897,A级,775,4.01,0.0002715106732853813,8.191005730295097e-05,-3.0808836378130136,-1.5404008638778552,0.35733050108777176,13.661917230419201,0.0002717225364907443,88660596.17,2.3147415489994962
300011_2022,0.8423100052220208,A级,776,4.02,0.00019362004512044154,2.4384227792780985e-05,-3.080923979667038,-1.5404497977196225,3.0178667936430865,40.23986648699937,0.0001936333999315321,655492765.8499999,6.940380415999164
688235_2024,0.8422994881119346,A级,777,4.02,0.00021810924055119932,9.698757555910103e-07,-3.081038190218141,-1.5405186101711927,31.11596197521166,1544.492338251899,0.00021811080021325429,12477213221.79,223.88369183000162
688981_2022,0.8422765986292822,A级,778,4.03,0.00016868611909549462,7.501038324169217e-07,-3.081337495129625,-1.5406683725128962,1014.3766068549379,2810.2204313278758,0.00016868615727276415,29353976643.43,223.88369182999867
920879_2021,0.8422488481138104,A级,779,4.03,0.00023188196240812002,9.361986405194914e-05,-3.0817935009571773,-1.5408499405465628,9.780403460170678,14.707129057887927,0.00023189111641912542,111754968.48,1.476845728002082
600615_2023,0.8421974049100851,A级,780,4.04,0.0002884653265236822,0.00011452082895365521,-3.082487573298334,-1.5411865262346902,0.08828911022700318,8.96469135641266,0.00028942025675899566,54758006.31,1.5188895670010991
300139_2022,0.8421622432508423,A级,781,4.04,0.0002364805808395506,0.00010773743921260715,-3.082940905186872,-1.5414165838738296,0.49925279686576374,29.690299279887252,0.00023659453279331431,92405305.3,1.1949712189995283
2201_2024,0.8421279004951692,A级,782,4.05,0.0006445827060553803,4.339649436548174e-06,-3.083286905923852,-1.5416412831372077,1.5832950191059432,61.062288974686346,0.00064485204196808,220819135.02,147.5333579500004
300685_2022,0.8420641344981128,A级,783,4.05,0.000856072955299158,5.010019510579512e-06,-3.084121999059239,-1.5420584945198643,1.2768138702625667,356.85611347442386,0.0008566493731185315,98377179.49,169.87217819999847
300811_2024,0.8420527572330725,A级,784,4.06,0.0004560497097441288,5.87251453479336e-06,-3.084271741408548,-1.5421329344470067,8.242221022220045,101.58469437995717,0.00045607699239711753,364640391.49,76.65833626999999
300593_2019,0.8420478716431975,A级,785,4.06,0.0002612495479024217,2.6568400426265425e-05,-3.084356369789359,-1.5421649006944662,14.566054102221946,84.31725795850606,0.0002612550431193513,295635375.87,8.833092803000023
603267_2024,0.8420449761360246,A级,786,4.07,0.00018947833786797424,2.1106723034698547e-05,-3.0843887961990353,-1.5421838447380003,4.939706698860528,84.66567570941633,0.0001894860302761309,787324410.16,7.97715563499928
603006_2020,0.8420052853028375,A级,787,4.08,0.0002839794869896317,2.0121471795217747e-05,-3.084907196112791,-1.5424435373204979,0.41259789040916656,51.690244977295634,0.0002841766389820393,320721093.67999995,13.113256177000146
600851_2021,0.8419873055767652,A级,788,4.08,0.00024692697504580783,1.4600510025187415e-05,-3.085136952197945,-1.54256117584396,5.135972497451971,85.76931242905302,0.00024693955832166456,612025188.7099999,15.912215683998298
601126_2024,0.841967685625003,A级,789,4.09,0.00018193035666831816,4.766473749311137e-06,-3.0853838591042857,-1.5426895463152681,1.9733994261331127,394.49118030644735,0.00018194721453752312,3820656829.51,37.1687524549975
200625_2020,0.8419261067162019,A级,790,4.09,0.00013323360087455364,5.924555924365212e-07,-3.0859237750404462,-1.5429615912924268,3.198786519498191,141.51808044380456,0.00013323927590237425,63471634478.77,223.8836918299997
300430_2024,0.8418956657061778,A级,791,4.1,0.0001938844790999775,3.1662975191541536e-05,-3.0863531861838633,-1.543160761604336,0.26256441638908234,54.253932163077366,0.0001940284482048889,494172842.74,5.123381569001465
2933_2024,0.8418801688713581,A级,792,4.1,0.00020773843597023098,5.989819890668768e-05,-3.086584207836059,-1.543262154818576,3.7864528909240045,2.7201186728740487,0.0002077657020382942,222191399.22,2.468191679000288
300529_2021,0.8418123052120479,A级,793,4.11,0.0005695956424435366,2.6854501652027512e-06,-3.0874150411017895,-1.543706177825812,19.040225768044618,51.819764865387334,0.0005696189439844411,469711188.19,211.1043423600011
603516_2019,0.8417993094410431,A级,794,4.11,0.000271904171116434,5.183173551328093e-05,-3.0876342456888284,-1.5437912069766575,0.16242216679898064,21.06993259364241,0.0002723636385271929,136537887.88,4.245901307999699
301276_2022,0.8416196057540095,A级,795,4.12,0.00019226969734278035,2.6516474939582103e-05,-3.0899604823247993,-1.5449669829249297,15.877025678990176,117.60204393002894,0.00019227234009720393,594525233.4599999,6.2509523780014975
688569_2021,0.8415578157140459,A级,796,4.12,0.00019329084586515414,2.222290211014526e-05,-3.090764753093517,-1.5453712650957034,6.258641583116068,76.65855584562567,0.000193297303016729,698803788.64,7.697821942000546
688617_2023,0.8415552855209514,A级,797,4.13,0.0004999155257256892,5.123411875818752e-06,-3.090780764973113,-1.5453878207806186,8.290938428842693,93.65560743472794,0.0004999483395460171,330098130.2,96.57472877999966
920718_2023,0.8414896241258093,A级,798,4.13,0.0007512577542795299,4.6670796344890355e-06,-3.0916395345975176,-1.5458174337589417,5.49004505374063,59.55842037457097,0.0007513700493839914,139688324.14999998,159.96955863999946
300965_2021,0.8414000224744812,A级,799,4.14,0.00024177861172561876,0.00011577871846747172,-3.0929231459739612,-1.5464036836277468,0.9137174045043938,47.620695311708495,0.0002418438338661237,78980926.74,1.0882819559997046
688155_2023,0.8413757930033903,A级,800,4.14,0.00023287227795434098,9.488303607044485e-06,-3.093133916689087,-1.54656221419274,17.803964878958148,138.95448950055953,0.00023287571419563154,1051382382.87,23.543088772997955
300296_2023,0.8413484810354402,A级,801,4.15,0.0001823305225839353,4.2224964247616965e-06,-3.093486047757744,-1.5467409126306595,4.4980242970101845,1124.8153549481347,0.00018233794333509534,4176481175.55,42.18074053800269
600288_2023,0.8413347993213571,A级,802,4.15,0.0001863198298054159,1.3388451970755069e-05,-3.0936742469617626,-1.546830429254896,0.1263250996007044,132.34064205447604,0.0001865953062698382,1251526536.62,12.916458009001168
2164_2022,0.8412310053553426,A级,803,4.16,0.000542790373845914,5.086979145131404e-06,-3.095024164679235,-1.547509538850045,1.8425011528093833,13.99286218791677,0.0005429713922755082,270530029.41,105.70190625000033
601616_2021,0.8411951306688673,A级,804,4.16,0.0002463761540201388,2.127860228711109e-05,-3.095509801291063,-1.547744261344388,0.1192806754736731,57.02022735527486,0.0002468871702055401,407789629.64000005,10.57858726299892
603516_2020,0.8411700893203026,A级,805,4.17,0.0002444877701263358,4.4701167913677684e-05,-3.0958609086640667,-1.5479081037480764,0.21745983491651397,27.389536424516034,0.0002447651418134215,197393772.11,4.46938212799913
688722_2024,0.8411556913096262,A级,806,4.17,0.00019744376872815128,4.4147492505040056e-05,-3.096048762816066,-1.5480023076617804,4.176463652869392,36.854020726445135,0.00019745416129400074,328887484.96999997,3.4723665359991163
300326_2021,0.8411423378025126,A级,807,4.18,0.0002442304178771181,1.7011185131337256e-05,-3.0961963662069323,-1.5480896775109005,29.853846774762207,137.88907728259377,0.0002442328485016207,519419129.7,13.357048936996662
300639_2022,0.8411324397534979,A级,808,4.18,0.0005139910949908427,1.4291197599575847e-06,-3.0963103073192277,-1.548154439099734,22.07841549370771,531.0219219164588,0.0005140035586421895,1088923740.42,358.6557187999976
1367_2024,0.8411236120513632,A级,809,4.19,0.00048227845209495993,1.8458126518097033e-05,-3.0964428540556423,-1.5482121979645622,3.9435005352674,12.49033542781424,0.00048235606761046944,97767204.89,25.12824474299651
2362_2023,0.8411091114337889,A级,810,4.19,0.00018896323489127809,2.091801687466515e-05,-3.096635064217443,-1.5483070731002841,8.201098094587488,283.8183387474983,0.000188967714749038,767509993.0600001,8.033515738001812
301233_2024,0.8410948702618951,A级,811,4.2,0.0010476826924687836,7.639086637288422e-06,-3.0968081417021303,-1.5484002513077464,1.107205540267667,105.59954049605578,0.0010486854053435555,38603886.75,136.1476349300006
300200_2019,0.8410774988777585,A级,812,4.2,0.00025435671408798277,2.123085269475092e-05,-3.097049049692779,-1.5485139094200422,2.354100528899441,69.82637112726749,0.0002543851266344928,377466978.39,10.980522736000045
603960_2019,0.8410445753777398,A级,813,4.21,0.0002962375793063982,2.086040484242466e-05,-3.0974795072596715,-1.5487293234274144,10.049349443204749,45.193099341654644,0.00029624825408305244,268805332.62,13.200950578000059
300286_2023,0.8410220192108641,A级,814,4.21,0.0002360422664163192,2.0019882874185163e-05,-3.0977738286079126,-1.5488769043625192,2.6774734717046162,139.0524779429817,0.00023606347815689218,475403627.51000005,10.79039195200173
300841_2021,0.8409975934313308,A级,815,4.22,0.001074903357203456,2.300519097309418e-06,-3.0980757388460076,-1.549036719163455,13.77939490829522,81.90418193915828,0.001075001324155494,120238529.57,466.2438275000003
300627_2023,0.840976575467978,A级,816,4.23,0.00023079434473030424,8.626418380302196e-06,-3.0983570991868277,-1.5491742363842236,2.4130686323373416,127.84444525059064,0.00023081683754974173,1160488196.16,25.754364830997478
603077_2022,0.8409563952647783,A级,817,4.23,0.00029155408996134184,1.296466131108123e-06,-3.0986138418902973,-1.5493062727120832,25.338015783903653,740.0083989783924,0.0002915575596638937,4472222630.02,223.88369182999855
688981_2024,0.8409182553399462,A级,818,4.24,0.00015391242136694348,6.8440899431336e-07,-3.0991123185849387,-1.5495558170879722,101.24395971302653,3280.1118047671234,0.0001539126625690626,37550945847.45,223.8836918299983
534_2020,0.8408511041615634,A级,819,4.24,0.0006201833324838859,1.1130659355571552e-05,-3.1000014856108304,-1.5499951774757375,1.0430369742975418,4.261622546660464,0.000620642683370452,89096554.27000001,54.7184714499997
688217_2023,0.8408436504406303,A级,820,4.25,0.00026180917806653943,7.516975753621007e-05,-3.1001630611162416,-1.5500439456793527,0.19156246209443958,14.654444636775557,0.00026217217365844946,98625768.74000001,2.482905679000647
300501_2019,0.8408192055789236,A级,821,4.25,0.00029748675038416764,2.633715968739183e-05,-3.100434106255426,-1.5502038845478694,1.849109807335748,181.58782763152507,0.00029753510558576184,208759001.77,10.295323888002859
300477_2021,0.8407208177411801,A级,822,4.26,0.00018606524926772873,1.2527840954889925e-05,-3.1017077741201677,-1.5508476231396064,15.082904199252653,316.0743198959279,0.00018606765416317604,1306322126.01,13.852140109000063
688189_2023,0.8407168206284253,A级,823,4.26,0.0007471038285793881,6.625004513557425e-06,-3.1017541749159454,-1.550873774955716,7.894536273355308,40.866187990917105,0.0007471881990284794,96380476.83,111.77031122000048
688519_2023,0.840711189414922,A级,824,4.27,0.00022927666961691402,7.724364208866554e-06,-3.101828962558473,-1.5509106190971322,7.967315094632914,169.286635300785,0.00022928357828092553,1300974285.34,28.68227070099827
920879_2022,0.8406778898983794,A级,825,4.27,0.00021749814660286136,8.256684417406118e-05,-3.102339553944903,-1.5511284935503644,10.980427922647763,16.960398881951374,0.00021750524416525114,137399896.49,1.634206831998945
600372_2020,0.8406425961313815,A级,826,4.28,0.00022321057126114022,2.7220067491766235e-06,-3.102721553648169,-1.5513594158207098,3.3522705235690293,496.40262099883705,0.00022322553508408895,3918548361.12,81.0022107850013
688166_2024,0.8406188525984479,A级,827,4.28,0.0006268506183608073,4.6801488607566224e-06,-3.103034212461197,-1.5515147661561681,0.9343911952345847,72.7895354710514,0.0006272768386151455,204602432.76999998,132.93817888000194
603718_2021,0.8406073512087144,A级,828,4.29,0.00026000239743755016,5.5834575272945993e-05,-3.103235871075139,-1.551590018249933,0.6783613157142702,19.709942026105562,0.00026010552187451496,133571529.31,3.6566557409990867
688339_2023,0.840513897932299,A级,829,4.29,0.0001938830547201378,3.567161251565603e-05,-3.1044386086183464,-1.5522014685029153,9.066092596890917,45.44278580022442,0.00019388802834466507,412981880.72999996,4.435219789000924
900936_2019,0.840512630955428,A级,830,4.3,0.0002276082783654416,1.0121155362158037e-06,-3.1044205295776175,-1.5522097587310406,151.25067671468244,1293.4121787740473,0.00022760866093382142,10012782818.65,223.8836918299998
2581_2021,0.8404440174547232,A级,831,4.3,0.0008022792067293253,1.0644164417620364e-05,-3.105328018474192,-1.5526586871548873,0.725294796939343,3.3849966016642568,0.0008033582394188252,50196121.54,74.3726792699988
600980_2021,0.8404397851547984,A级,832,4.31,0.00019758768271669976,3.938162318112927e-05,-3.1054121384453035,-1.5526863784110612,0.1456743927087939,40.005736674231535,0.00019785702632244806,356753553.92,4.0172559229993805
300684_2024,0.8404291687494824,A级,833,4.31,0.00018342311937408358,1.9564296134763424e-05,-3.105531244346663,-1.5527558400252641,9.040293646396034,123.91496170885102,0.0001834271125351545,853919135.9,8.375400877998418
2158_2021,0.8403815435991263,A级,834,4.32,0.0002366090787340351,7.3052109427617385e-06,-3.10614219387812,-1.5530674443335886,3.436812288748794,100.3083275908445,0.0002366259275230626,1259953131.11,31.389082313999946
301602_2024,0.8403411227054862,A级,835,4.32,0.00044990871995319494,2.4552637546171084e-05,-3.106688376227395,-1.5533319117949245,0.6227342769684734,44.68647131985209,0.00045023853820938027,83530993.54,17.324251873999902
600764_2022,0.8402871371295698,A级,836,4.33,0.0001791656116514904,7.322414976111025e-06,-3.1073775872660283,-1.553685132425526,1075.7351664408002,243.56060573210854,0.00017916577328800008,2395291056.94,23.468104055999177
729_2024,0.8402714175525612,A级,837,4.33,0.00017520745813228786,2.2058379035359005e-06,-3.107578171334002,-1.5537879827480492,1.98326191079107,2320.73052531609,0.00017522295109556217,8371228643.09,78.42898153599825
2252_2020,0.8402264815864363,A级,838,4.34,0.00026903139727206315,6.6000315851239235e-06,-3.108170585365049,-1.554081992666732,2.4584503748010604,180.85671486573784,0.00026906124122998913,1026527782.26,39.762137808001526
688028_2019,0.8402155453497194,A级,839,4.34,0.00027355647338759854,6.98468306425489e-05,-3.108376939863753,-1.5541535465165552,0.8653257392445041,14.47298551645775,0.0002736481543823195,93221703.60000001,2.916519446001649
200725_2019,0.8401600342669441,A级,840,4.35,0.00011255180803743763,5.004889733019336e-07,-3.1090339955171142,-1.5545167475140704,0.9226731671677362,788.2341089377833,0.00011256555536157665,103116593348.19,223.883691830002
300971_2023,0.8400887397208787,A级,841,4.35,0.0008443792600836544,9.21779754274208e-06,-3.1099756522271296,-1.5549832172147935,0.2997188988393689,1.3789173959441554,0.0008472850977949565,50652453.099999994,90.60314483999991
300685_2024,0.8400718440622136,A级,842,4.36,0.0007167463431961527,4.420358662949e-06,-3.1101919487287146,-1.5550937641850258,1.8604308648518122,241.60102396508807,0.0007170247100460079,154719826.69,161.14664763999912
2923_2019,0.8400659938089635,A级,843,4.37,0.0006067643653870725,4.499988158023281e-06,-3.110268581359635,-1.5551320406857385,4.178446109312436,59.358720907897876,0.0006068586924151706,224124614.69,133.8368798700003
688277_2022,0.8400368039790446,A级,844,4.37,0.0002441218085313066,0.00013166520400862458,-3.110777718132342,-1.5553230264641669,0.2673989764811862,8.8642699999995,0.00024435161870047146,63979715.019999996,0.8541102529997457
300601_2020,0.8398988446481551,A级,845,4.38,0.0006057052089052314,2.69301333491873e-06,-3.1124540418627813,-1.5562256744247231,2.815665552567437,225.66640518959795,0.0006058371625425349,373313180.53,223.91726996999748
300213_2022,0.8398912089728178,A级,846,4.38,0.00018613904746254357,2.5635049181284097e-05,-3.112576901060068,-1.5562756330054435,2.412286048860072,52.88454147805755,0.00018615406686598284,615104857.6899999,6.261115273998709
600055_2024,0.8397841776930488,A级,847,4.39,0.00018145236881582383,1.9828295568215157e-05,-3.1139716742188424,-1.5569759229616371,0.8605190473467365,69.03777903079394,0.0001814911157473167,840085015.6700001,8.151183367001039
920718_2019,0.8397720392157234,A级,848,4.39,0.0007505962091838613,8.90383018818451e-06,-3.1141195904110512,-1.5570553432904315,0.6736495604150161,28.997723229283245,0.0007514529468631212,68071204.87,83.30037211999826
600328_2020,0.8397660834601643,A级,849,4.4,0.0003229287847109646,1.4359813376247586e-06,-3.1141900571344814,-1.5570943105765718,10.261090156680723,553.4982860385609,0.0003229391364051136,3020058991.87,223.88369182999946
688017_2024,0.8397620809774489,A级,850,4.4,0.0006214040513689924,1.5098858632232141e-05,-3.114256097634472,-1.55712049938792,0.44017114113595107,21.987020646990814,0.000622300160578345,62344508.85,40.15569637000206
200625_2021,0.8397594105371747,A级,851,4.41,0.00011654346465505857,5.182388447352049e-07,-3.1142764607156814,-1.5571379712384184,4.930229527440872,166.43219868933397,0.00011654630125140111,90216879608.99,223.8836918299995
688569_2022,0.8397491558428944,A级,852,4.41,0.00018404147054659544,2.2097708168595212e-05,-3.1144322286911414,-1.5572050654914864,5.049412730373273,76.05819778660175,0.00018404862411897628,728175797.02,7.328532031000755
603168_2021,0.839705987571092,A级,853,4.42,0.0005234403748820945,1.1647623879821835e-05,-3.114986666671647,-1.5574875095238836,1.8008847349165256,35.741470459702846,0.0005236002313561403,120312597.14,43.939669750001535
920879_2024,0.8396851043862172,A级,854,4.42,0.00020644901322846714,7.099541338819758e-05,-3.115319285576939,-1.5576241450817754,12.30210857422587,20.249745482405196,0.00020645458269942862,172827425.92,1.9079204160004104
301418_2023,0.8396747902849716,A级,855,4.43,0.0005696614968177119,1.4558968854663459e-05,-3.11539781638033,-1.5576916287057379,1.5474525305832483,50.49996578651123,0.00056987771355656,78897678.36,38.127873359999946
2612_2019,0.8394948521542963,A级,856,4.43,0.0002408349703762632,6.8045770955478385e-06,-3.117744682000691,-1.5588689387117978,7.17109113905274,45.502423286426904,0.0002408443336670171,1248678773.81,34.39308421400165
813_2022,0.8394850432970623,A级,857,4.44,0.0006041165358844848,1.0512322049112205e-05,-3.1178767447066065,-1.5589331161922786,0.9193010563527697,32.99742399999806,0.0006045248656196298,94494257.53,56.46746786000037
301062_2023,0.8394372800302379,A级,858,4.44,0.00022958550427454376,2.03971849677022e-05,-3.1185116469563114,-1.5592456248856719,2.854270021256767,104.6665858684883,0.00022960447633121105,464555684.11,10.255744562000839
601126_2022,0.8394253138884995,A级,859,4.45,0.00017582324521843136,6.111011431930077e-06,-3.118653946783643,-1.5593239178861056,1.910783252272793,288.2233048808009,0.00017583953259172076,2888409109.78,27.771545777002103
300584_2019,0.839382281018637,A级,860,4.45,0.0012538475917803311,2.4408592325450934e-06,-3.119213390499035,-1.5596054748199013,6.180289529835929,74.43944767310185,0.0012541231506216556,73736070.16999999,512.6910633999997
600860_2023,0.8393778090660788,A级,861,4.46,0.00018322182890163444,2.085556598628128e-05,-3.1192903234923803,-1.559634733963197,1.1077800303889693,79.76706538024523,0.00018325255897369658,767100568.98,7.785272420000843
600980_2019,0.8393433579434024,A级,862,4.46,0.00025421609978224674,3.7933384595171734e-05,-3.1197582190782933,-1.559860142846849,0.4412401327315707,28.293942536888295,0.00025436493502573553,196108455.73000002,5.701645561000124
300289_2021,0.8393317754925544,A级,863,4.47,0.00019760475086724147,4.6885919841325615e-05,-3.1199187360164657,-1.5599359250483122,2.5543304760076007,98.26794144597574,0.00019762043630962368,285447582.32,3.2145861880011215
688135_2023,0.8393029986288834,A级,864,4.47,0.00048405568092328575,1.5901007092978032e-05,-3.120264317590979,-1.560124208291943,0.48647265520634103,28.551900124856477,0.00048454603432436413,103931117.85,29.44182506399742
2829_2022,0.8392882769474393,A级,865,4.48,0.00018476403962571975,2.6873914888476797e-05,-3.1204679349177082,-1.5602205305014099,7.07399382266528,155.03356695524485,0.00018476908576942698,581489028.48,5.875218593000803
8_2023,0.8392800271056218,A级,866,4.48,0.00017890324833732648,1.1996920036676201e-05,-3.1205610125073466,-1.560274507793655,4.895385109549591,13.023166151612502,0.00017891224450910977,1403914041.44,13.912431495997588
423_2024,0.8392635941366342,A级,867,4.49,0.000674926129960357,8.659774702394463e-07,-3.1207649186297033,-1.5603820263261166,3.3031151186439156,106.96993595302428,0.0006750683261369983,877249478.4499999,778.3807026000006
300216_2019,0.8392615801774624,A级,868,4.49,0.001135350714543996,1.2968314973147772e-05,-3.1208033744439825,-1.5603952030645047,0.176987215898529,9.530409821514256,0.0011428178905327868,17401265.8,86.54804704000213
600211_2021,0.8392434761584578,A级,869,4.5,0.0008942769607474001,1.6459557913747401e-06,-3.1210289565343183,-1.5605136552892636,0.551963228838461,121.37267610668991,0.0008957348075829851,239141412.21,542.3177255999977
300858_2022,0.8392377559880732,A级,870,4.5,0.0002050243787405068,6.791661890287901e-05,-3.1211700788579875,-1.5605510811195422,0.349135769253685,49.15650322236369,0.00020514570289490534,180059240.5,2.018765964999565
688618_2024,0.8392126851876105,A级,871,4.51,0.0004410633765054927,2.527641029131417e-05,-3.121455507587714,-1.5607151155887113,3.0980311696113816,20.251963382518714,0.00044113578794099825,80904381.05,16.449604828000222
688085_2022,0.8391882904630732,A级,872,4.52,0.0010203223763435687,4.5371113930204095e-06,-3.1217539917921937,-1.5608747273404004,3.9834948653200994,36.84178859250642,0.0010206120589020147,63622275.669999994,223.88369182999944
920718_2021,0.8391552528888403,A级,873,4.52,0.0009229657766606288,3.915786829799065e-06,-3.122185689868063,-1.5610908870406166,18.618896037370458,48.72486897843087,0.0009230290169338935,93018854.34,234.7037823700016
300456_2024,0.8391501655411217,A级,874,4.53,0.0001815227531387219,2.439173018573539e-05,-3.1222727376382426,-1.5611241729540284,0.6504898734776628,70.04160680232151,0.00018157389290004614,663671972.89,6.441979370998704
301300_2022,0.8391392400891046,A级,875,4.53,0.0008131237442116966,1.0838608185609498e-05,-3.122402151923043,-1.5611956566574288,2.7696330294339413,9.038827004925883,0.0008134357329008283,45131676.33,74.02104626999898
603991_2023,0.8390701889075447,A级,876,4.54,0.00025570040464855764,7.743322761206448e-05,-3.123372331253934,-1.5616474490131609,0.07706522448044943,13.587925629965188,0.00025655648029121106,93632722.22000001,2.3022051360006994
688135_2024,0.8390011212605494,A级,877,4.54,0.00043641636270439193,1.8569619995549398e-05,-3.124217265666813,-1.5620993480234087,0.4601032247483158,27.702927446082395,0.0004368375928819204,111848597.65,22.501631099997695
300286_2021,0.8389856757663526,A级,878,4.55,0.0002363019667109536,2.0183031036789783e-05,-3.1244209946625365,-1.56220040581575,2.1977531473027314,117.43450311776952,0.000236327852172475,430374241.55,10.707952375000511
300661_2021,0.838966481523151,A级,879,4.55,0.00018050733520609495,1.3121382746418508e-05,-3.1246651047517755,-1.5623259916845145,14.115276595234748,179.64702841090048,0.00018050982495506599,1240061503.01,12.756731173000906
2362_2021,0.8389646321789671,A级,880,4.56,0.00018266112747008888,1.791843765032471e-05,-3.124694101805823,-1.5623380916840863,8.190756346935295,414.7201025705889,0.00018266528152168757,883198971.42,9.194032025998714
688799_2023,0.8389473826361665,A级,881,4.56,0.0007214381021149374,3.2293274133160775e-06,-3.124905134749958,-1.5624509527112722,0.1407183431625945,81.3160536322315,0.0007251623149375743,198601773.42999998,222.4019676999963
2252_2019,0.8389409108962788,A级,882,4.57,0.0002787905888788823,6.35733483778124e-06,-3.124992948940502,-1.5624932958028321,2.3954209109587317,149.33471877526588,0.0002788235602350136,927213501.8599999,42.85337498999922
2985_2024,0.8389101412359347,A级,883,4.57,0.00019303565277948694,4.979880727754635e-05,-3.125439034665291,-1.5626946179290069,1.0080447912375876,5.926612535257758,0.00019307891522038693,278652852.96000004,2.8763107520002444
600616_2023,0.8388967251245157,A级,884,4.58,0.00023457145295433356,3.6043277439706e-05,-3.1256008389214553,-1.562782397822008,0.1345526718818887,32.509255017024294,0.00023498280409611378,244195560.11,5.508050006998985
600055_2022,0.8388867210621102,A级,885,4.58,0.0001829045033500078,2.5648283821337034e-05,-3.1257213520023046,-1.5628478518592417,1.0319101920688758,59.701999361019205,0.0001829374891919439,612999421.8100001,6.131256981002044
688015_2023,0.8388284705036834,A级,886,4.59,0.00017871341119534537,1.4832672538519205e-05,-3.1264727884027974,-1.5632289778651294,5.725080197219529,113.20309597048164,0.0001787192722181528,1116110166.36,11.048631868000859
301598_2024,0.8388272147601378,A级,887,4.59,0.00019366123179651463,5.1557146528363486e-05,-3.126525945165792,-1.5632371940096317,3.2798303986734005,60.3566372482365,0.00019367328887423074,266158423.82,2.7562441699980047
300326_2019,0.8387844164774841,A级,888,4.6,0.00028097866617193097,1.3214528495765247e-05,-3.1270476481658864,-1.5635172168186953,51.35879835286979,153.36110941026934,0.0002809807181836961,435010977.4,20.26285970899849
2392_2022,0.8386873996085669,A级,889,4.6,0.00017361080206437497,6.4761692171230455e-06,-3.128310444395056,-1.5641519841129192,4.875899909225724,1191.757851767376,0.0001736170091460244,2718356828.54,25.807638308999167
688015_2024,0.8386611360428703,A级,890,4.61,0.00017514225817902117,1.380343265020656e-05,-3.128661448341719,-1.5643238224545344,5.577690060389596,124.05409472189997,0.0001751480051917511,1248032982.86,11.688311848000042
300296_2024,0.838635616464206,A级,891,4.61,0.00017089051611710656,4.355953486347767e-06,-3.128985941894951,-1.5644907929707323,4.406543066880916,863.4874462559358,0.00017089717751668398,4183775798.36,38.23148321299984
688558_2021,0.8386318193296115,A级,892,4.62,0.0007017236764719102,4.165428353109878e-06,-3.1290354400134484,-1.5645156372925477,5.2788668596808295,64.5194671963641,0.0007018246036882595,162005793.75,167.46374794000135
600372_2019,0.838609691720075,A级,893,4.62,0.00023503964496433605,2.4351016794014763e-06,-3.1293232663417605,-1.5646604156200405,4.15517133676797,474.01746549373024,0.00023505305742517566,3553522957.06,95.52149102700457
603980_2019,0.8385900536999258,A级,894,4.63,0.0007411427996277907,1.6682546115598335e-06,-3.129579477056353,-1.564788904400871,0.8529485882354232,149.50650346196667,0.00074179103282414,355438195.21999997,443.2623999999994
300441_2024,0.8385648719430461,A级,895,4.63,0.00045371084845609197,3.638391000562314e-06,-3.1299109671231484,-1.564953664366074,0.17788383018240014,80.42769909909633,0.00045487361604421245,511590896.25,123.70095915999909
