Stkcd,ShortName,Accper,Typrep,C001014000,Year
300617,安靠智电,2021-12-31,A,318527960.08,2021
300617,安靠智电,2022-12-31,A,401526753.97,2022
300617,安靠智电,2023-12-31,A,491403147.15,2023
300617,安靠智电,2024-12-31,A,549969515.82,2024
300618,寒锐钴业,2019-12-31,A,1282350985.7,2019
300618,寒锐钴业,2020-12-31,A,1772556091.45,2020
300618,寒锐钴业,2021-12-31,A,4113044366.39,2021
300618,寒锐钴业,2022-12-31,A,3618500136.72,2022
300618,寒锐钴业,2023-12-31,A,4043708097.66,2023
300618,寒锐钴业,2024-12-31,A,4757505658.59,2024
300619,金银河,2019-12-31,A,291661844.64,2019
300619,金银河,2020-12-31,A,227769225.33,2020
300619,金银河,2021-12-31,A,692486128.64,2021
300619,金银河,2022-12-31,A,852771004.48,2022
300619,金银河,2023-12-31,A,1170714728.36,2023
300619,金银河,2024-12-31,A,1148732686.94,2024
300620,光库科技,2019-12-31,A,163406783.25,2019
300620,光库科技,2020-12-31,A,219628119.06,2020
300620,光库科技,2021-12-31,A,303950026.65,2021
300620,光库科技,2022-12-31,A,346372508.6,2022
300620,光库科技,2023-12-31,A,308726007.91,2023
300620,光库科技,2024-12-31,A,494014040.45,2024
300623,捷捷微电,2019-12-31,A,68413227.04,2019
300623,捷捷微电,2020-12-31,A,299336730.55,2020
300623,捷捷微电,2021-12-31,A,784346995.61,2021
300623,捷捷微电,2022-12-31,A,1198650351.95,2022
300623,捷捷微电,2023-12-31,A,974082399.62,2023
300623,捷捷微电,2024-12-31,A,1137828238.55,2024
300625,三雄极光,2019-12-31,A,1084566103.52,2019
300625,三雄极光,2020-12-31,A,1013535490.95,2020
300625,三雄极光,2021-12-31,A,1369719754.9,2021
300625,三雄极光,2022-12-31,A,1301402197.39,2022
300625,三雄极光,2023-12-31,A,1040548236.47,2023
300625,三雄极光,2024-12-31,A,933411323.33,2024
300626,华瑞股份,2019-12-31,A,489430011.51,2019
300626,华瑞股份,2020-12-31,A,629805070.47,2020
300626,华瑞股份,2021-12-31,A,780197251.49,2021
300626,华瑞股份,2022-12-31,A,479361364.99,2022
300626,华瑞股份,2023-12-31,A,366578047.55,2023
300626,华瑞股份,2024-12-31,A,588182732.71,2024
300627,华测导航,2019-12-31,A,496235292.15,2019
300627,华测导航,2020-12-31,A,709296010.37,2020
300627,华测导航,2021-12-31,A,1005162778.68,2021
300627,华测导航,2022-12-31,A,891650898.67,2022
300627,华测导航,2023-12-31,A,1160375107.53,2023
300627,华测导航,2024-12-31,A,1392698134.78,2024
300628,亿联网络,2019-12-31,A,973441454.85,2019
300628,亿联网络,2020-12-31,A,1054174214.55,2020
300628,亿联网络,2021-12-31,A,1802990028.69,2021
300628,亿联网络,2022-12-31,A,1883674512.26,2022
300628,亿联网络,2023-12-31,A,1811986415.2,2023
300628,亿联网络,2024-12-31,A,2266753720.95,2024
300629,新劲刚,2019-12-31,A,64435431.49,2019
300629,新劲刚,2020-12-31,A,128561043.29,2020
300629,新劲刚,2021-12-31,A,110196296.85,2021
300629,新劲刚,2022-12-31,A,157233418.2,2022
300629,新劲刚,2023-12-31,A,110460492.47,2023
300629,新劲刚,2024-12-31,A,79045279.67,2024
300630,普利制药,2019-12-31,A,316505518.84,2019
300630,普利制药,2020-12-31,A,295930707.06,2020
300630,普利制药,2021-12-31,A,630735384.74,2021
300630,普利制药,2022-12-31,A,498280014.14,2022
300630,普利制药,2023-12-31,A,144993916.96,2023
300631,久吾高科,2019-12-31,A,283049930.74,2019
300631,久吾高科,2020-12-31,A,271076347.69,2020
300631,久吾高科,2021-12-31,A,325325533.78,2021
300631,久吾高科,2022-12-31,A,460922828.42,2022
300631,久吾高科,2023-12-31,A,392565134.85,2023
300631,久吾高科,2024-12-31,A,200641939.74,2024
300632,光莆股份,2019-12-31,A,564259815.42,2019
300632,光莆股份,2020-12-31,A,576251549.48,2020
300632,光莆股份,2021-12-31,A,825089708.65,2021
300632,光莆股份,2022-12-31,A,680972344.86,2022
300632,光莆股份,2023-12-31,A,706135552.58,2023
300632,光莆股份,2024-12-31,A,696520064.62,2024
300633,开立医疗,2019-12-31,A,481176970.46,2019
300633,开立医疗,2020-12-31,A,471333142.98,2020
300633,开立医疗,2021-12-31,A,587291146.69,2021
300633,开立医疗,2022-12-31,A,673611666.42,2022
300633,开立医疗,2023-12-31,A,804072878.32,2023
300633,开立医疗,2024-12-31,A,907398435.75,2024
300636,同和药业,2019-12-31,A,341731765.0,2019
300636,同和药业,2020-12-31,A,346998276.58,2020
300636,同和药业,2021-12-31,A,355138662.44,2021
300636,同和药业,2022-12-31,A,402440561.68,2022
300636,同和药业,2023-12-31,A,413107619.47,2023
300636,同和药业,2024-12-31,A,360592517.52,2024
300637,扬帆新材,2019-12-31,A,323214509.67,2019
300637,扬帆新材,2020-12-31,A,354635588.92,2020
300637,扬帆新材,2021-12-31,A,454710005.12,2021
300637,扬帆新材,2022-12-31,A,503691782.02,2022
300637,扬帆新材,2023-12-31,A,445898836.67,2023
300637,扬帆新材,2024-12-31,A,282244124.05,2024
300638,广和通,2019-12-31,A,1391259695.97,2019
300638,广和通,2020-12-31,A,2223206282.61,2020
300638,广和通,2021-12-31,A,3417667631.33,2021
300638,广和通,2022-12-31,A,4353834499.88,2022
300638,广和通,2023-12-31,A,6470828510.36,2023
300638,广和通,2024-12-31,A,6516023353.68,2024
300639,凯普生物,2019-12-31,A,92634388.14,2019
300639,凯普生物,2020-12-31,A,281145812.74,2020
300639,凯普生物,2021-12-31,A,739250968.0,2021
300639,凯普生物,2022-12-31,A,1088897335.61,2022
300639,凯普生物,2023-12-31,A,490102437.6,2023
300639,凯普生物,2024-12-31,A,170725614.95,2024
300640,德艺文创,2019-12-31,A,557420626.06,2019
300640,德艺文创,2020-12-31,A,522358966.27,2020
300640,德艺文创,2021-12-31,A,800851076.53,2021
300640,德艺文创,2022-12-31,A,676638970.97,2022
300640,德艺文创,2023-12-31,A,588296060.11,2023
300640,德艺文创,2024-12-31,A,816727548.63,2024
300641,正丹股份,2019-12-31,A,1105658791.22,2019
300641,正丹股份,2020-12-31,A,983156359.78,2020
300641,正丹股份,2021-12-31,A,1424301952.74,2021
300641,正丹股份,2022-12-31,A,1717981734.17,2022
300641,正丹股份,2023-12-31,A,1154609660.42,2023
300641,正丹股份,2024-12-31,A,1940185483.27,2024
300642,透景生命,2019-12-31,A,120938803.42,2019
300642,透景生命,2020-12-31,A,206927464.6,2020
300642,透景生命,2021-12-31,A,225850149.26,2021
300642,透景生命,2022-12-31,A,255749356.1,2022
300642,透景生命,2023-12-31,A,186304098.9,2023
300642,透景生命,2024-12-31,A,126375789.1,2024
300643,万通智控,2019-12-31,A,223845644.28,2019
300643,万通智控,2020-12-31,A,339213694.34,2020
300643,万通智控,2021-12-31,A,486703151.18,2021
300643,万通智控,2022-12-31,A,646077113.22,2022
300643,万通智控,2023-12-31,A,659094135.43,2023
300643,万通智控,2024-12-31,A,590048994.48,2024
300644,南京聚隆,2019-12-31,A,500288384.45,2019
300644,南京聚隆,2020-12-31,A,729435183.02,2020
300644,南京聚隆,2021-12-31,A,1074119909.79,2021
300644,南京聚隆,2022-12-31,A,1068556160.36,2022
300644,南京聚隆,2023-12-31,A,1113971409.71,2023
300644,南京聚隆,2024-12-31,A,1252144402.01,2024
300647,超频三,2019-12-31,A,369559214.73,2019
300647,超频三,2020-12-31,A,426728419.5,2020
300647,超频三,2021-12-31,A,521233415.52,2021
300647,超频三,2022-12-31,A,969247011.51,2022
300647,超频三,2023-12-31,A,437663388.92,2023
300647,超频三,2024-12-31,A,627307398.24,2024
300648,星云股份,2019-12-31,A,192864655.33,2019
300648,星云股份,2020-12-31,A,224376374.49,2020
300648,星云股份,2021-12-31,A,453997804.87,2021
300648,星云股份,2022-12-31,A,716599126.73,2022
300648,星云股份,2023-12-31,A,689404346.3,2023
300648,星云股份,2024-12-31,A,546753452.04,2024
300651,金陵体育,2019-12-31,A,290749789.95,2019
300651,金陵体育,2020-12-31,A,300025152.42,2020
300651,金陵体育,2021-12-31,A,390271679.77,2021
300651,金陵体育,2022-12-31,A,295368336.35,2022
300651,金陵体育,2023-12-31,A,267079634.44,2023
300651,金陵体育,2024-12-31,A,247677235.19,2024
300652,雷迪克,2019-12-31,A,259927746.07,2019
300652,雷迪克,2020-12-31,A,236998434.66,2020
300652,雷迪克,2021-12-31,A,323873863.55,2021
300652,雷迪克,2022-12-31,A,363406927.8,2022
300652,雷迪克,2023-12-31,A,351120866.65,2023
300652,雷迪克,2024-12-31,A,423367489.07,2024
300653,正海生物,2019-12-31,A,10626179.57,2019
300653,正海生物,2020-12-31,A,8124397.91,2020
300653,正海生物,2021-12-31,A,23309263.24,2021
300653,正海生物,2022-12-31,A,38383979.22,2022
300653,正海生物,2023-12-31,A,25113453.13,2023
300653,正海生物,2024-12-31,A,18868704.87,2024
300655,晶瑞股份,2019-12-31,A,467209901.76,2019
300655,晶瑞股份,2020-12-31,A,533609962.57,2020
300655,晶瑞电材,2021-12-31,A,576246174.52,2021
300655,晶瑞电材,2022-12-31,A,582945642.5,2022
300655,晶瑞电材,2023-12-31,A,655632511.74,2023
300655,晶瑞电材,2024-12-31,A,692208578.87,2024
300656,民德电子,2019-12-31,A,168695795.92,2019
300656,民德电子,2020-12-31,A,283963906.83,2020
300656,民德电子,2021-12-31,A,426466041.89,2021
300656,民德电子,2022-12-31,A,387668552.32,2022
300656,民德电子,2023-12-31,A,291341609.07,2023
300656,民德电子,2024-12-31,A,246445895.08,2024
300657,弘信电子,2019-12-31,A,1861076580.19,2019
300657,弘信电子,2020-12-31,A,2066187006.07,2020
300657,弘信电子,2021-12-31,A,2142573991.47,2021
300657,弘信电子,2022-12-31,A,1951687141.39,2022
300657,弘信电子,2023-12-31,A,1853388210.88,2023
300657,弘信电子,2024-12-31,A,3458736562.53,2024
300658,延江股份,2019-12-31,A,741918430.78,2019
300658,延江股份,2020-12-31,A,971573435.47,2020
300658,延江股份,2021-12-31,A,838392860.57,2021
300658,延江股份,2022-12-31,A,850876269.34,2022
300658,延江股份,2023-12-31,A,730303792.75,2023
300658,延江股份,2024-12-31,A,967116503.47,2024
300660,江苏雷利,2019-12-31,A,1752876705.05,2019
300660,江苏雷利,2020-12-31,A,1793264235.61,2020
300660,江苏雷利,2021-12-31,A,1949132488.13,2021
300660,江苏雷利,2022-12-31,A,2341289034.44,2022
300660,江苏雷利,2023-12-31,A,1876688532.77,2023
300660,江苏雷利,2024-12-31,A,1772134955.54,2024
300661,圣邦股份,2019-12-31,A,491789079.9,2019
300661,圣邦股份,2020-12-31,A,790613493.82,2020
300661,圣邦股份,2021-12-31,A,1240044399.34,2021
300661,圣邦股份,2022-12-31,A,1946205044.06,2022
300661,圣邦股份,2023-12-31,A,1823312841.71,2023
300661,圣邦股份,2024-12-31,A,2199156725.81,2024
300665,飞鹿股份,2019-12-31,A,220055230.84,2019
300665,飞鹿股份,2020-12-31,A,281899277.32,2020
300665,飞鹿股份,2021-12-31,A,294263679.15,2021
300665,飞鹿股份,2022-12-31,A,676579982.6,2022
300665,飞鹿股份,2023-12-31,A,403490237.9,2023
300665,飞鹿股份,2024-12-31,A,244189803.58,2024
300666,江丰电子,2019-12-31,A,548077457.95,2019
300666,江丰电子,2020-12-31,A,965312569.2,2020
300666,江丰电子,2021-12-31,A,1088824100.07,2021
300666,江丰电子,2022-12-31,A,2006331629.91,2022
300666,江丰电子,2023-12-31,A,1606473853.42,2023
300666,江丰电子,2024-12-31,A,2496333479.36,2024
300667,必创科技,2019-12-31,A,242928847.83,2019
300667,必创科技,2020-12-31,A,594792388.68,2020
300667,必创科技,2021-12-31,A,649830344.48,2021
300667,必创科技,2022-12-31,A,536606355.56,2022
300667,必创科技,2023-12-31,A,570778237.42,2023
300667,必创科技,2024-12-31,A,538833023.04,2024
300669,沪宁股份,2019-12-31,A,179557706.21,2019
300669,沪宁股份,2020-12-31,A,200676393.28,2020
300669,沪宁股份,2021-12-31,A,291080477.84,2021
300669,沪宁股份,2022-12-31,A,268318368.78,2022
300669,沪宁股份,2023-12-31,A,194052727.02,2023
300669,沪宁股份,2024-12-31,A,170705568.36,2024
300670,大烨智能,2019-12-31,A,284478694.21,2019
300670,大烨智能,2020-12-31,A,362557427.27,2020
300670,大烨智能,2021-12-31,A,371900461.76,2021
300670,大烨智能,2022-12-31,A,211023690.83,2022
300670,大烨智能,2023-12-31,A,286653978.7,2023
300670,大烨智能,2024-12-31,A,249808782.88,2024
300672,国科微,2019-12-31,A,268910485.02,2019
300672,国科微,2020-12-31,A,1312276790.06,2020
300672,国科微,2021-12-31,A,2365501609.86,2021
300672,国科微,2022-12-31,A,5954419590.36,2022
300672,国科微,2023-12-31,A,1145376931.68,2023
300672,国科微,2024-12-31,A,1963639816.93,2024
300673,佩蒂股份,2019-12-31,A,729528185.86,2019
300673,佩蒂股份,2020-12-31,A,884873762.02,2020
300673,佩蒂股份,2021-12-31,A,1030073147.17,2021
300673,佩蒂股份,2022-12-31,A,1305032441.02,2022
300673,佩蒂股份,2023-12-31,A,802781580.59,2023
300673,佩蒂股份,2024-12-31,A,870073881.54,2024
300677,英科医疗,2019-12-31,A,1479304529.76,2019
300677,英科医疗,2020-12-31,A,5426529718.54,2020
300677,英科医疗,2021-12-31,A,6669940485.0,2021
300677,英科医疗,2022-12-31,A,5615397035.0,2022
300677,英科医疗,2023-12-31,A,5003579974.0,2023
300677,英科医疗,2024-12-31,A,7219858769.71,2024
300679,电连技术,2019-12-31,A,1025542539.02,2019
300679,电连技术,2020-12-31,A,1132213677.74,2020
300679,电连技术,2021-12-31,A,1533953273.87,2021
300679,电连技术,2022-12-31,A,1660816213.59,2022
300679,电连技术,2023-12-31,A,1518062721.3,2023
300679,电连技术,2024-12-31,A,2155776555.37,2024
300680,隆盛科技,2019-12-31,A,215639179.05,2019
300680,隆盛科技,2020-12-31,A,307690329.37,2020
300680,隆盛科技,2021-12-31,A,675374131.17,2021
300680,隆盛科技,2022-12-31,A,821797448.44,2022
300680,隆盛科技,2023-12-31,A,1239362005.08,2023
300680,隆盛科技,2024-12-31,A,1140998217.14,2024
300681,英搏尔,2019-12-31,A,122136851.02,2019
300681,英搏尔,2020-12-31,A,132123079.89,2020
300681,英搏尔,2021-12-31,A,494843539.76,2021
300681,英搏尔,2022-12-31,A,1230260783.69,2022
300681,英搏尔,2023-12-31,A,1432128441.94,2023
300681,英搏尔,2024-12-31,A,1685095988.62,2024
300683,海特生物,2019-12-31,A,97395682.29,2019
300683,海特生物,2020-12-31,A,196768093.38,2020
300683,海特生物,2021-12-31,A,173759620.79,2021
300683,海特生物,2022-12-31,A,272726471.11,2022
300683,海特生物,2023-12-31,A,243412676.17,2023
300683,海特生物,2024-12-31,A,199996912.6,2024
300684,中石科技,2019-12-31,A,376784780.55,2019
300684,中石科技,2020-12-31,A,704968680.88,2020
300684,中石科技,2021-12-31,A,888942996.22,2021
300684,中石科技,2022-12-31,A,1000356104.32,2022
300684,中石科技,2023-12-31,A,860921849.01,2023
300684,中石科技,2024-12-31,A,853900546.34,2024
300685,艾德生物,2019-12-31,A,63929221.3,2019
300685,艾德生物,2020-12-31,A,98040399.25,2020
300685,艾德生物,2021-12-31,A,105605854.56,2021
300685,艾德生物,2022-12-31,A,98310983.96,2022
300685,艾德生物,2023-12-31,A,119053576.04,2023
300685,艾德生物,2024-12-31,A,154659760.55,2024
300686,智动力,2019-12-31,A,871698642.62,2019
300686,智动力,2020-12-31,A,1114894979.27,2020
300686,智动力,2021-12-31,A,1451248450.8,2021
300686,智动力,2022-12-31,A,1047368068.57,2022
300686,智动力,2023-12-31,A,772425058.09,2023
300686,智动力,2024-12-31,A,679020114.49,2024
300689,澄天伟业,2019-12-31,A,232593520.68,2019
300689,澄天伟业,2020-12-31,A,264342787.88,2020
300689,澄天伟业,2021-12-31,A,310207423.06,2021
300689,澄天伟业,2022-12-31,A,414217716.23,2022
300689,澄天伟业,2023-12-31,A,290632907.48,2023
300689,澄天伟业,2024-12-31,A,222707599.46,2024
300690,双一科技,2019-12-31,A,228921274.17,2019
300690,双一科技,2020-12-31,A,351800645.23,2020
300690,双一科技,2021-12-31,A,275559257.86,2021
300690,双一科技,2022-12-31,A,362809657.02,2022
300690,双一科技,2023-12-31,A,249018853.89,2023
300690,双一科技,2024-12-31,A,174231139.57,2024
300691,联合光电,2019-12-31,A,1059484746.51,2019
300691,联合光电,2020-12-31,A,1007608170.23,2020
300691,联合光电,2021-12-31,A,1587369345.37,2021
300691,联合光电,2022-12-31,A,1193462374.01,2022
300691,联合光电,2023-12-31,A,1151167775.09,2023
300691,联合光电,2024-12-31,A,1549655524.35,2024
300693,盛弘股份,2019-12-31,A,159205204.23,2019
300693,盛弘股份,2020-12-31,A,247841277.07,2020
300693,盛弘股份,2021-12-31,A,417401272.9,2021
300693,盛弘股份,2022-12-31,A,640136696.87,2022
300693,盛弘股份,2023-12-31,A,1082955845.99,2023
300693,盛弘股份,2024-12-31,A,1322037540.67,2024
300694,蠡湖股份,2019-12-31,A,878482968.77,2019
300694,蠡湖股份,2020-12-31,A,791715713.84,2020
300694,蠡湖股份,2021-12-31,A,985171271.69,2021
300694,蠡湖股份,2022-12-31,A,1192018651.13,2022
300694,蠡湖股份,2023-12-31,A,1146731244.98,2023
300694,蠡湖股份,2024-12-31,A,1002394342.77,2024
300695,兆丰股份,2019-12-31,A,245096632.58,2019
300695,兆丰股份,2020-12-31,A,282776950.99,2020
300695,兆丰股份,2021-12-31,A,359251641.06,2021
300695,兆丰股份,2022-12-31,A,348778945.92,2022
300695,兆丰股份,2023-12-31,A,362003556.18,2023
300695,兆丰股份,2024-12-31,A,326522847.51,2024
300696,爱乐达,2019-12-31,A,38624248.78,2019
300696,爱乐达,2020-12-31,A,63424470.47,2020
300696,爱乐达,2021-12-31,A,120228174.42,2021
300696,爱乐达,2022-12-31,A,140716514.78,2022
300696,爱乐达,2023-12-31,A,149870554.18,2023
300696,爱乐达,2024-12-31,A,210515608.91,2024
300697,电工合金,2019-12-31,A,1716438277.81,2019
300697,电工合金,2020-12-31,A,1584727715.04,2020
300697,电工合金,2021-12-31,A,2175217665.68,2021
300697,电工合金,2022-12-31,A,2091921897.59,2022
300697,电工合金,2023-12-31,A,2189908393.25,2023
300697,电工合金,2024-12-31,A,2663084288.33,2024
300698,万马科技,2019-12-31,A,313783853.32,2019
300698,万马科技,2020-12-31,A,470318213.9,2020
300698,万马科技,2021-12-31,A,431294801.17,2021
300698,万马科技,2022-12-31,A,661716007.71,2022
300698,万马科技,2023-12-31,A,443073087.83,2023
300698,万马科技,2024-12-31,A,327139821.24,2024
300699,光威复材,2019-12-31,A,972445666.47,2019
300699,光威复材,2020-12-31,A,1214195661.82,2020
300699,光威复材,2021-12-31,A,1433422030.06,2021
300699,光威复材,2022-12-31,A,1485016384.09,2022
300699,光威复材,2023-12-31,A,1040664503.65,2023
300699,光威复材,2024-12-31,A,1502319205.43,2024
300700,岱勒新材,2019-12-31,A,11544044.17,2019
300700,岱勒新材,2020-12-31,A,32070417.91,2020
300700,岱勒新材,2021-12-31,A,66153326.98,2021
